"name" "status"
"4883" "chr19:4323750-4326250" "Ctrl"
"4884" "chr19:4343750-4346250" "Ctrl"
"4885" "chr19:43546250-43548750" "Ctrl"
"4886" "chr19:4355000-4357500" "Ctrl"
"4887" "chr19:43592500-43595000" "shared"
"4888" "chr19:43598750-43601250" "shared"
"4889" "chr19:4360000-4362500" "Ctrl"
"4890" "chr19:43617500-43620000" "shared"
"4891" "chr19:43621250-43623750" "Ctrl"
"4892" "chr19:43783750-43786250" "shared"
"4893" "chr19:43791250-43793750" "shared"
"4894" "chr19:43793750-43796250" "shared"
"4895" "chr19:43830000-43832500" "shared"
"4896" "chr19:4411250-4413750" "shared"
"4897" "chr19:44168750-44171250" "shared"
"4898" "chr19:4430000-4432500" "Ctrl"
"4899" "chr19:4441250-4443750" "Ctrl"
"4900" "chr19:44681250-44683750" "shared"
"4901" "chr19:44853750-44856250" "shared"
"4902" "chr19:44886250-44888750" "shared"
"4903" "chr19:44897500-44900000" "shared"
"4904" "chr19:4495000-4497500" "shared"
"4905" "chr19:44966250-44968750" "shared"
"4906" "chr19:44987500-44990000" "shared"
"4907" "chr19:44992500-44995000" "shared"
"4908" "chr19:4500000-4502500" "shared"
"4909" "chr19:45041250-45043750" "shared"
"4910" "chr19:45042500-45045000" "shared"
"4911" "chr19:45056250-45058750" "Ctrl"
"4912" "chr19:45077500-45080000" "shared"
"4913" "chr19:45080000-45082500" "shared"
"4914" "chr19:45180000-45182500" "shared"
"4915" "chr19:45276250-45278750" "Ctrl"
"4916" "chr19:45278750-45281250" "Ctrl"
"4917" "chr19:45301250-45303750" "shared"
"4918" "chr19:45347500-45350000" "AD"
"4919" "chr19:45405000-45407500" "shared"
"4920" "chr19:45415000-45417500" "shared"
"4921" "chr19:45448750-45451250" "shared"
"4922" "chr19:45471250-45473750" "shared"
"4923" "chr19:45515000-45517500" "shared"
"4924" "chr19:45548750-45551250" "shared"
"4925" "chr19:45551250-45553750" "shared"
"4926" "chr19:45636250-45638750" "shared"
"4927" "chr19:45712500-45715000" "shared"
"4928" "chr19:45767500-45770000" "AD"
"4929" "chr19:45775000-45777500" "Ctrl"
"4930" "chr19:45780000-45782500" "shared"
"4931" "chr19:45785000-45787500" "shared"
"4932" "chr19:45788750-45791250" "shared"
"4933" "chr19:4580000-4582500" "shared"
"4934" "chr19:45855000-45857500" "shared"
"4935" "chr19:45857500-45860000" "shared"
"4936" "chr19:458750-461250" "shared"
"4937" "chr19:45888750-45891250" "shared"
"4938" "chr19:45945000-45947500" "shared"
"4939" "chr19:45946250-45948750" "shared"
"4940" "chr19:45962500-45965000" "shared"
"4941" "chr19:45971250-45973750" "Ctrl"
"4942" "chr19:46018750-46021250" "Ctrl"
"4943" "chr19:46296250-46298750" "shared"
"4944" "chr19:46313750-46316250" "shared"
"4945" "chr19:46316250-46318750" "shared"
"4946" "chr19:46320000-46322500" "shared"
"4947" "chr19:46335000-46337500" "shared"
"4948" "chr19:4643750-4646250" "shared"
"4949" "chr19:46467500-46470000" "shared"
"4950" "chr19:46481250-46483750" "shared"
"4951" "chr19:46490000-46492500" "shared"
"4952" "chr19:4650000-4652500" "shared"
"4953" "chr19:46508750-46511250" "AD"
"4954" "chr19:4652500-4655000" "shared"
"4955" "chr19:46603750-46606250" "AD"
"4956" "chr19:46658750-46661250" "shared"
"4957" "chr19:46713750-46716250" "Ctrl"
"4958" "chr19:46745000-46747500" "shared"
"4959" "chr19:46746250-46748750" "shared"
"4960" "chr19:4683750-4686250" "Ctrl"
"4961" "chr19:46858750-46861250" "Ctrl"
"4962" "chr19:46987500-46990000" "shared"
"4963" "chr19:47002500-47005000" "Ctrl"
"4964" "chr19:47040000-47042500" "shared"
"4965" "chr19:47128750-47131250" "AD"
"4966" "chr19:47155000-47157500" "shared"
"4967" "chr19:47173750-47176250" "shared"
"4968" "chr19:47181250-47183750" "shared"
"4969" "chr19:47218750-47221250" "AD"
"4970" "chr19:47265000-47267500" "shared"
"4971" "chr19:47271250-47273750" "Ctrl"
"4972" "chr19:47273750-47276250" "shared"
"4973" "chr19:47353750-47356250" "shared"
"4974" "chr19:47371250-47373750" "AD"
"4975" "chr19:47381250-47383750" "shared"
"4976" "chr19:47403750-47406250" "shared"
"4977" "chr19:47427500-47430000" "shared"
"4978" "chr19:47500000-47502500" "shared"
"4979" "chr19:47608750-47611250" "Ctrl"
"4980" "chr19:47680000-47682500" "shared"
"4981" "chr19:47700000-47702500" "shared"
"4982" "chr19:47735000-47737500" "shared"
"4983" "chr19:47740000-47742500" "shared"
"4984" "chr19:47777500-47780000" "shared"
"4985" "chr19:47778750-47781250" "AD"
"4986" "chr19:48060000-48062500" "shared"
"4987" "chr19:48067500-48070000" "shared"
"4988" "chr19:48078750-48081250" "shared"
"4989" "chr19:48095000-48097500" "shared"
"4990" "chr19:48108750-48111250" "shared"
"4991" "chr19:48195000-48197500" "shared"
"4992" "chr19:48331250-48333750" "shared"
"4993" "chr19:48335000-48337500" "shared"
"4994" "chr19:4836250-4838750" "shared"
"4995" "chr19:48391250-48393750" "shared"
"4996" "chr19:4840000-4842500" "shared"
"4997" "chr19:48451250-48453750" "shared"
"4998" "chr19:4846250-4848750" "shared"
"4999" "chr19:48480000-48482500" "shared"
"5000" "chr19:48623750-48626250" "shared"
"5001" "chr19:48628750-48631250" "shared"
"5002" "chr19:48640000-48642500" "shared"
"5003" "chr19:48642500-48645000" "shared"
"5004" "chr19:48661250-48663750" "shared"
"5005" "chr19:48705000-48707500" "shared"
"5006" "chr19:48732500-48735000" "shared"
"5007" "chr19:48750000-48752500" "Ctrl"
"5008" "chr19:48793750-48796250" "shared"
"5009" "chr19:48802500-48805000" "shared"
"5010" "chr19:48810000-48812500" "Ctrl"
"5011" "chr19:48830000-48832500" "shared"
"5012" "chr19:48873750-48876250" "shared"
"5013" "chr19:48906250-48908750" "shared"
"5014" "chr19:48908750-48911250" "shared"
"5015" "chr19:48913750-48916250" "shared"
"5016" "chr19:48916250-48918750" "AD"
"5017" "chr19:48922500-48925000" "shared"
"5018" "chr19:48957500-48960000" "shared"
"5019" "chr19:48960000-48962500" "AD"
"5020" "chr19:48991250-48993750" "shared"
"5021" "chr19:48993750-48996250" "shared"
"5022" "chr19:49098750-49101250" "shared"
"5023" "chr19:49100000-49102500" "shared"
"5024" "chr19:49101250-49103750" "shared"
"5025" "chr19:49102500-49105000" "shared"
"5026" "chr19:49115000-49117500" "AD"
"5027" "chr19:49146250-49148750" "shared"
"5028" "chr19:49427500-49430000" "shared"
"5029" "chr19:49487500-49490000" "shared"
"5030" "chr19:49520000-49522500" "shared"
"5031" "chr19:49526250-49528750" "Ctrl"
"5032" "chr19:49557500-49560000" "Ctrl"
"5033" "chr19:49562500-49565000" "shared"
"5034" "chr19:49623750-49626250" "Ctrl"
"5035" "chr19:49651250-49653750" "shared"
"5036" "chr19:49677500-49680000" "shared"
"5037" "chr19:49688750-49691250" "AD"
"5038" "chr19:49695000-49697500" "shared"
"5039" "chr19:49706250-49708750" "shared"
"5040" "chr19:49791250-49793750" "AD"
"5041" "chr19:49793750-49796250" "shared"
"5042" "chr19:49810000-49812500" "Ctrl"
"5043" "chr19:49832500-49835000" "AD"
"5044" "chr19:49836250-49838750" "AD"
"5045" "chr19:49855000-49857500" "AD"
"5046" "chr19:49867500-49870000" "AD"
"5047" "chr19:49872500-49875000" "shared"
"5048" "chr19:49878750-49881250" "shared"
"5049" "chr19:49907500-49910000" "shared"
"5050" "chr19:49927500-49930000" "shared"
"5051" "chr19:49986250-49988750" "shared"
"5052" "chr19:50255000-50257500" "shared"
"5053" "chr19:50266250-50268750" "AD"
"5054" "chr19:50310000-50312500" "shared"
"5055" "chr19:50313750-50316250" "shared"
"5056" "chr19:50382500-50385000" "shared"
"5057" "chr19:50476250-50478750" "Ctrl"
"5058" "chr19:50481250-50483750" "shared"
"5059" "chr19:50483750-50486250" "shared"
"5060" "chr19:50527500-50530000" "shared"
"5061" "chr19:50537500-50540000" "shared"
"5062" "chr19:50548750-50551250" "shared"
"5063" "chr19:50566250-50568750" "shared"
"5064" "chr19:50657500-50660000" "shared"
"5065" "chr19:50661250-50663750" "shared"
"5066" "chr19:50796250-50798750" "shared"
"5067" "chr19:51365000-51367500" "shared"
"5068" "chr19:5150000-5152500" "shared"
"5069" "chr19:51592500-51595000" "shared"
"5070" "chr19:517500-520000" "shared"
"5071" "chr19:51926250-51928750" "shared"
"5072" "chr19:5206250-5208750" "AD"
"5073" "chr19:52226250-52228750" "Ctrl"
"5074" "chr19:52270000-52272500" "shared"
"5075" "chr19:5238750-5241250" "shared"
"5076" "chr19:52395000-52397500" "Ctrl"
"5077" "chr19:5243750-5246250" "shared"
"5078" "chr19:5250000-5252500" "shared"
"5079" "chr19:52561250-52563750" "shared"
"5080" "chr19:52566250-52568750" "shared"
"5081" "chr19:52616250-52618750" "shared"
"5082" "chr19:52708750-52711250" "shared"
"5083" "chr19:52710000-52712500" "shared"
"5084" "chr19:52726250-52728750" "shared"
"5085" "chr19:52732500-52735000" "Ctrl"
"5086" "chr19:530000-532500" "AD"
"5087" "chr19:53073750-53076250" "AD"
"5088" "chr19:53123750-53126250" "shared"
"5089" "chr19:53431250-53433750" "shared"
"5090" "chr19:53448750-53451250" "shared"
"5091" "chr19:53553750-53556250" "shared"
"5092" "chr19:53556250-53558750" "shared"
"5093" "chr19:536250-538750" "shared"
"5094" "chr19:53867500-53870000" "shared"
"5095" "chr19:538750-541250" "shared"
"5096" "chr19:53897500-53900000" "AD"
"5097" "chr19:53912500-53915000" "shared"
"5098" "chr19:53925000-53927500" "shared"
"5099" "chr19:53930000-53932500" "shared"
"5100" "chr19:53940000-53942500" "AD"
"5101" "chr19:54093750-54096250" "shared"
"5102" "chr19:54106250-54108750" "Ctrl"
"5103" "chr19:54148750-54151250" "shared"
"5104" "chr19:54153750-54156250" "shared"
"5105" "chr19:54205000-54207500" "AD"
"5106" "chr19:54417500-54420000" "Ctrl"
"5107" "chr19:54441250-54443750" "shared"
"5108" "chr19:54443750-54446250" "shared"
"5109" "chr19:54446250-54448750" "shared"
"5110" "chr19:54458750-54461250" "shared"
"5111" "chr19:54460000-54462500" "shared"
"5112" "chr19:54461250-54463750" "Ctrl"
"5113" "chr19:54976250-54978750" "shared"
"5114" "chr19:55038750-55041250" "shared"
"5115" "chr19:55050000-55052500" "Ctrl"
"5116" "chr19:55115000-55117500" "shared"
"5117" "chr19:55276250-55278750" "shared"
"5118" "chr19:55277500-55280000" "AD"
"5119" "chr19:55278750-55281250" "AD"
"5120" "chr19:55300000-55302500" "AD"
"5121" "chr19:55310000-55312500" "shared"
"5122" "chr19:55338750-55341250" "shared"
"5123" "chr19:55343750-55346250" "AD"
"5124" "chr19:55431250-55433750" "shared"
"5125" "chr19:55440000-55442500" "AD"
"5126" "chr19:55442500-55445000" "shared"
"5127" "chr19:55451250-55453750" "shared"
"5128" "chr19:55486250-55488750" "shared"
"5129" "chr19:55600000-55602500" "Ctrl"
"5130" "chr19:55615000-55617500" "shared"
"5131" "chr19:55642500-55645000" "shared"
"5132" "chr19:55646250-55648750" "shared"
"5133" "chr19:55675000-55677500" "shared"
"5134" "chr19:55677500-55680000" "shared"
"5135" "chr19:55683750-55686250" "shared"
"5136" "chr19:55687500-55690000" "Ctrl"
"5137" "chr19:55690000-55692500" "shared"
"5138" "chr19:55692500-55695000" "AD"
"5139" "chr19:55695000-55697500" "Ctrl"
"5140" "chr19:56086250-56088750" "Ctrl"
"5141" "chr19:56140000-56142500" "shared"
"5142" "chr19:56160000-56162500" "shared"
"5143" "chr19:5621250-5623750" "shared"
"5144" "chr19:5642500-5645000" "shared"
"5145" "chr19:5650000-5652500" "shared"
"5146" "chr19:56566250-56568750" "Ctrl"
"5147" "chr19:5657500-5660000" "shared"
"5148" "chr19:5658750-5661250" "shared"
"5149" "chr19:5661250-5663750" "shared"
"5150" "chr19:5680000-5682500" "shared"
"5151" "chr19:571250-573750" "AD"
"5152" "chr19:5713750-5716250" "shared"
"5153" "chr19:5717500-5720000" "shared"
"5154" "chr19:5718750-5721250" "shared"
"5155" "chr19:57330000-57332500" "shared"
"5156" "chr19:57490000-57492500" "shared"
"5157" "chr19:57598750-57601250" "shared"
"5158" "chr19:57698750-57701250" "Ctrl"
"5159" "chr19:577500-580000" "shared"
"5160" "chr19:57790000-57792500" "shared"
"5161" "chr19:57810000-57812500" "shared"
"5162" "chr19:57825000-57827500" "shared"
"5163" "chr19:57842500-57845000" "shared"
"5164" "chr19:57845000-57847500" "shared"
"5165" "chr19:57863750-57866250" "shared"
"5166" "chr19:57866250-57868750" "shared"
"5167" "chr19:57877500-57880000" "shared"
"5168" "chr19:58001250-58003750" "AD"
"5169" "chr19:58036250-58038750" "shared"
"5170" "chr19:58057500-58060000" "shared"
"5171" "chr19:58060000-58062500" "shared"
"5172" "chr19:58070000-58072500" "shared"
"5173" "chr19:58083750-58086250" "Ctrl"
"5174" "chr19:58090000-58092500" "shared"
"5175" "chr19:58091250-58093750" "shared"
"5176" "chr19:58092500-58095000" "shared"
"5177" "chr19:58093750-58096250" "AD"
"5178" "chr19:58145000-58147500" "shared"
"5179" "chr19:58185000-58187500" "AD"
"5180" "chr19:58263750-58266250" "shared"
"5181" "chr19:58266250-58268750" "shared"
"5182" "chr19:58272500-58275000" "shared"
"5183" "chr19:58275000-58277500" "shared"
"5184" "chr19:58312500-58315000" "shared"
"5185" "chr19:58342500-58345000" "shared"
"5186" "chr19:58343750-58346250" "AD"
"5187" "chr19:58351250-58353750" "AD"
"5188" "chr19:58353750-58356250" "shared"
"5189" "chr19:58378750-58381250" "shared"
"5190" "chr19:58385000-58387500" "shared"
"5191" "chr19:58403750-58406250" "Ctrl"
"5192" "chr19:58406250-58408750" "shared"
"5193" "chr19:58470000-58472500" "shared"
"5194" "chr19:58472500-58475000" "Ctrl"
"5195" "chr19:58480000-58482500" "Ctrl"
"5196" "chr19:58553750-58556250" "shared"
"5197" "chr19:5915000-5917500" "Ctrl"
"5198" "chr19:5935000-5937500" "Ctrl"
"5199" "chr19:5950000-5952500" "shared"
"5200" "chr19:5993750-5996250" "Ctrl"
"5201" "chr19:6215000-6217500" "shared"
"5202" "chr19:638750-641250" "AD"
"5203" "chr19:6412500-6415000" "shared"
"5204" "chr19:643750-646250" "AD"
"5205" "chr19:6438750-6441250" "shared"
"5206" "chr19:6441250-6443750" "AD"
"5207" "chr19:6450000-6452500" "shared"
"5208" "chr19:6492500-6495000" "shared"
"5209" "chr19:6495000-6497500" "Ctrl"
"5210" "chr19:6497500-6500000" "shared"
"5211" "chr19:676250-678750" "shared"
"5212" "chr19:7131250-7133750" "shared"
"5213" "chr19:7160000-7162500" "AD"
"5214" "chr19:7220000-7222500" "shared"
"5215" "chr19:7288750-7291250" "shared"
"5216" "chr19:733750-736250" "shared"
"5217" "chr19:7398750-7401250" "shared"
"5218" "chr19:740000-742500" "shared"
"5219" "chr19:745000-747500" "shared"
"5220" "chr19:7467500-7470000" "AD"
"5221" "chr19:747500-750000" "shared"
"5222" "chr19:7516250-7518750" "shared"
"5223" "chr19:7517500-7520000" "Ctrl"
"5224" "chr19:7518750-7521250" "Ctrl"
"5225" "chr19:7520000-7522500" "Ctrl"
"5226" "chr19:7533750-7536250" "Ctrl"
"5227" "chr19:7557500-7560000" "shared"
"5228" "chr19:7627500-7630000" "shared"
"5229" "chr19:7636250-7638750" "AD"
"5230" "chr19:7678750-7681250" "shared"
"5231" "chr19:7828750-7831250" "shared"
"5232" "chr19:7858750-7861250" "shared"
"5233" "chr19:7863750-7866250" "shared"
"5234" "chr19:7911250-7913750" "Ctrl"
"5235" "chr19:7922500-7925000" "shared"
"5236" "chr19:7930000-7932500" "shared"
"5237" "chr19:8001250-8003750" "shared"
"5238" "chr19:8003750-8006250" "shared"
"5239" "chr19:8008750-8011250" "shared"
"5240" "chr19:8011250-8013750" "shared"
"5241" "chr19:8216250-8218750" "shared"
"5242" "chr19:8218750-8221250" "shared"
"5243" "chr19:8222500-8225000" "shared"
"5244" "chr19:8228750-8231250" "shared"
"5245" "chr19:8232500-8235000" "shared"
"5246" "chr19:8233750-8236250" "shared"
"5247" "chr19:8235000-8237500" "shared"
"5248" "chr19:8248750-8251250" "shared"
"5249" "chr19:8263750-8266250" "shared"
"5250" "chr19:8336250-8338750" "shared"
"5251" "chr19:8338750-8341250" "AD"
"5252" "chr19:8366250-8368750" "shared"
"5253" "chr19:8373750-8376250" "shared"
"5254" "chr19:8402500-8405000" "shared"
"5255" "chr19:8426250-8428750" "shared"
"5256" "chr19:8433750-8436250" "shared"
"5257" "chr19:8483750-8486250" "AD"
"5258" "chr19:8487500-8490000" "shared"
"5259" "chr19:8498750-8501250" "Ctrl"
"5260" "chr19:866250-868750" "Ctrl"
"5261" "chr19:9325000-9327500" "shared"
"5262" "chr19:965000-967500" "shared"
"5263" "chr19:9656250-9658750" "shared"
"5264" "chr19:970000-972500" "AD"
"5265" "chr19:9755000-9757500" "AD"
"5266" "chr19:9811250-9813750" "shared"
"5267" "chr19:9822500-9825000" "shared"
"5268" "chr19:9823750-9826250" "shared"
"5269" "chr19:9835000-9837500" "shared"
"5270" "chr19:9836250-9838750" "shared"
"5271" "chr19:9846250-9848750" "AD"
"5272" "chr19:9847500-9850000" "Ctrl"
"5273" "chr19:9848750-9851250" "shared"
"5274" "chr19:9915000-9917500" "shared"
"5275" "chr2:100405000-100407500" "shared"
"5276" "chr2:10041250-10043750" "shared"
"5277" "chr2:10046250-10048750" "shared"
"5278" "chr2:100562500-100565000" "shared"
"5279" "chr2:10072500-10075000" "shared"
"5280" "chr2:101385000-101387500" "shared"
"5281" "chr2:10395000-10397500" "shared"
"5282" "chr2:10406250-10408750" "AD"
"5283" "chr2:10422500-10425000" "shared"
"5284" "chr2:10425000-10427500" "shared"
"5285" "chr2:10426250-10428750" "Ctrl"
"5286" "chr2:104841250-104843750" "AD"
"5287" "chr2:104852500-104855000" "Ctrl"
"5288" "chr2:104855000-104857500" "shared"
"5289" "chr2:105143750-105146250" "shared"
"5290" "chr2:105880000-105882500" "shared"
"5291" "chr2:108742500-108745000" "shared"
"5292" "chr2:108786250-108788750" "shared"
"5293" "chr2:10910000-10912500" "AD"
"5294" "chr2:10912500-10915000" "AD"
"5295" "chr2:110608750-110611250" "AD"
"5296" "chr2:11130000-11132500" "shared"
"5297" "chr2:11167500-11170000" "shared"
"5298" "chr2:112181250-112183750" "AD"
"5299" "chr2:112185000-112187500" "AD"
"5300" "chr2:112588750-112591250" "shared"
"5301" "chr2:112643750-112646250" "AD"
"5302" "chr2:113627500-113630000" "shared"
"5303" "chr2:113888750-113891250" "AD"
"5304" "chr2:115160000-115162500" "shared"
"5305" "chr2:11658750-11661250" "shared"
"5306" "chr2:11668750-11671250" "shared"
"5307" "chr2:11785000-11787500" "Ctrl"
"5308" "chr2:120221250-120223750" "AD"
"5309" "chr2:121648750-121651250" "AD"
"5310" "chr2:127057500-127060000" "shared"
"5311" "chr2:127060000-127062500" "shared"
"5312" "chr2:127066250-127068750" "shared"
"5313" "chr2:127080000-127082500" "AD"
"5314" "chr2:127106250-127108750" "shared"
"5315" "chr2:12715000-12717500" "shared"
"5316" "chr2:12717500-12720000" "Ctrl"
"5317" "chr2:127636250-127638750" "shared"
"5318" "chr2:127646250-127648750" "shared"
"5319" "chr2:127648750-127651250" "shared"
"5320" "chr2:127652500-127655000" "shared"
"5321" "chr2:128265000-128267500" "shared"
"5322" "chr2:128266250-128268750" "shared"
"5323" "chr2:128282500-128285000" "shared"
"5324" "chr2:130370000-130372500" "Ctrl"
"5325" "chr2:130962500-130965000" "Ctrl"
"5326" "chr2:131033750-131036250" "shared"
"5327" "chr2:131037500-131040000" "shared"
"5328" "chr2:131042500-131045000" "AD"
"5329" "chr2:131045000-131047500" "AD"
"5330" "chr2:131087500-131090000" "shared"
"5331" "chr2:131091250-131093750" "shared"
"5332" "chr2:131468750-131471250" "shared"
"5333" "chr2:131478750-131481250" "shared"
"5334" "chr2:131483750-131486250" "shared"
"5335" "chr2:131520000-131522500" "AD"
"5336" "chr2:134917500-134920000" "AD"
"5337" "chr2:134927500-134930000" "shared"
"5338" "chr2:135967500-135970000" "shared"
"5339" "chr2:144515000-144517500" "Ctrl"
"5340" "chr2:14631250-14633750" "shared"
"5341" "chr2:14633750-14636250" "AD"
"5342" "chr2:147843750-147846250" "shared"
"5343" "chr2:151426250-151428750" "shared"
"5344" "chr2:152333750-152336250" "AD"
"5345" "chr2:152366250-152368750" "shared"
"5346" "chr2:152636250-152638750" "Ctrl"
"5347" "chr2:153476250-153478750" "Ctrl"
"5348" "chr2:156328750-156331250" "Ctrl"
"5349" "chr2:15938750-15941250" "shared"
"5350" "chr2:159748750-159751250" "shared"
"5351" "chr2:168245000-168247500" "Ctrl"
"5352" "chr2:169565000-169567500" "shared"
"5353" "chr2:169733750-169736250" "Ctrl"
"5354" "chr2:170815000-170817500" "shared"
"5355" "chr2:170817500-170820000" "shared"
"5356" "chr2:170820000-170822500" "shared"
"5357" "chr2:170927500-170930000" "shared"
"5358" "chr2:172083750-172086250" "shared"
"5359" "chr2:172086250-172088750" "AD"
"5360" "chr2:172733750-172736250" "shared"
"5361" "chr2:172831250-172833750" "shared"
"5362" "chr2:173962500-173965000" "shared"
"5363" "chr2:174336250-174338750" "shared"
"5364" "chr2:177225000-177227500" "shared"
"5365" "chr2:178478750-178481250" "AD"
"5366" "chr2:18558750-18561250" "shared"
"5367" "chr2:189783750-189786250" "shared"
"5368" "chr2:190406250-190408750" "shared"
"5369" "chr2:191243750-191246250" "shared"
"5370" "chr2:195656250-195658750" "shared"
"5371" "chr2:197490000-197492500" "shared"
"5372" "chr2:197622500-197625000" "AD"
"5373" "chr2:199455000-199457500" "shared"
"5374" "chr2:199457500-199460000" "shared"
"5375" "chr2:199801250-199803750" "shared"
"5376" "chr2:200907500-200910000" "shared"
"5377" "chr2:201083750-201086250" "AD"
"5378" "chr2:201133750-201136250" "shared"
"5379" "chr2:201165000-201167500" "shared"
"5380" "chr2:201716250-201718750" "shared"
"5381" "chr2:202207500-202210000" "shared"
"5382" "chr2:202285000-202287500" "shared"
"5383" "chr2:202286250-202288750" "shared"
"5384" "chr2:202418750-202421250" "AD"
"5385" "chr2:202485000-202487500" "shared"
"5386" "chr2:202851250-202853750" "AD"
"5387" "chr2:202941250-202943750" "AD"
"5388" "chr2:203281250-203283750" "shared"
"5389" "chr2:203300000-203302500" "shared"
"5390" "chr2:203303750-203306250" "shared"
"5391" "chr2:203327500-203330000" "shared"
"5392" "chr2:203331250-203333750" "shared"
"5393" "chr2:203386250-203388750" "shared"
"5394" "chr2:20446250-20448750" "Ctrl"
"5395" "chr2:206083750-206086250" "shared"
"5396" "chr2:206135000-206137500" "shared"
"5397" "chr2:207528750-207531250" "shared"
"5398" "chr2:207767500-207770000" "shared"
"5399" "chr2:208268750-208271250" "shared"
"5400" "chr2:216432500-216435000" "shared"
"5401" "chr2:216693750-216696250" "shared"
"5402" "chr2:218231250-218233750" "shared"
"5403" "chr2:218236250-218238750" "shared"
"5404" "chr2:218262500-218265000" "shared"
"5405" "chr2:218268750-218271250" "shared"
"5406" "chr2:218272500-218275000" "shared"
"5407" "chr2:218273750-218276250" "shared"
"5408" "chr2:218280000-218282500" "AD"
"5409" "chr2:218285000-218287500" "shared"
"5410" "chr2:218291250-218293750" "shared"
"5411" "chr2:218343750-218346250" "AD"
"5412" "chr2:218391250-218393750" "AD"
"5413" "chr2:218402500-218405000" "AD"
"5414" "chr2:218658750-218661250" "Ctrl"
"5415" "chr2:218670000-218672500" "shared"
"5416" "chr2:218671250-218673750" "shared"
"5417" "chr2:218686250-218688750" "shared"
"5418" "chr2:218960000-218962500" "shared"
"5419" "chr2:219217500-219220000" "shared"
"5420" "chr2:219247500-219250000" "shared"
"5421" "chr2:219252500-219255000" "shared"
"5422" "chr2:219387500-219390000" "shared"
"5423" "chr2:219448750-219451250" "Ctrl"
"5424" "chr2:219451250-219453750" "shared"
"5425" "chr2:219460000-219462500" "shared"
"5426" "chr2:219465000-219467500" "shared"
"5427" "chr2:219491250-219493750" "AD"
"5428" "chr2:219506250-219508750" "AD"
"5429" "chr2:219537500-219540000" "shared"
"5430" "chr2:219542500-219545000" "AD"
"5431" "chr2:219552500-219555000" "AD"
"5432" "chr2:219570000-219572500" "shared"
"5433" "chr2:219572500-219575000" "shared"
"5434" "chr2:219610000-219612500" "AD"
"5435" "chr2:219615000-219617500" "shared"
"5436" "chr2:219641250-219643750" "shared"
"5437" "chr2:222317500-222320000" "shared"
"5438" "chr2:222320000-222322500" "shared"
"5439" "chr2:222903750-222906250" "shared"
"5440" "chr2:224583750-224586250" "shared"
"5441" "chr2:229713750-229716250" "shared"
"5442" "chr2:230066250-230068750" "shared"
"5443" "chr2:230711250-230713750" "AD"
"5444" "chr2:230862500-230865000" "Ctrl"
"5445" "chr2:230873750-230876250" "shared"
"5446" "chr2:231048750-231051250" "shared"
"5447" "chr2:231257500-231260000" "shared"
"5448" "chr2:231706250-231708750" "shared"
"5449" "chr2:231790000-231792500" "shared"
"5450" "chr2:232328750-232331250" "shared"
"5451" "chr2:232331250-232333750" "shared"
"5452" "chr2:232335000-232337500" "AD"
"5453" "chr2:232642500-232645000" "shared"
"5454" "chr2:232646250-232648750" "shared"
"5455" "chr2:232652500-232655000" "shared"
"5456" "chr2:232656250-232658750" "shared"
"5457" "chr2:232680000-232682500" "shared"
"5458" "chr2:232855000-232857500" "shared"
"5459" "chr2:232876250-232878750" "shared"
"5460" "chr2:232925000-232927500" "shared"
"5461" "chr2:233516250-233518750" "shared"
"5462" "chr2:234496250-234498750" "AD"
"5463" "chr2:235051250-235053750" "AD"
"5464" "chr2:236097500-236100000" "shared"
"5465" "chr2:236567500-236570000" "shared"
"5466" "chr2:23696250-23698750" "shared"
"5467" "chr2:237750000-237752500" "shared"
"5468" "chr2:237858750-237861250" "shared"
"5469" "chr2:238033750-238036250" "shared"
"5470" "chr2:238165000-238167500" "AD"
"5471" "chr2:238226250-238228750" "shared"
"5472" "chr2:239400000-239402500" "shared"
"5473" "chr2:23941250-23943750" "shared"
"5474" "chr2:240458750-240461250" "shared"
"5475" "chr2:240461250-240463750" "AD"
"5476" "chr2:240466250-240468750" "shared"
"5477" "chr2:24052500-24055000" "shared"
"5478" "chr2:240558750-240561250" "shared"
"5479" "chr2:240571250-240573750" "AD"
"5480" "chr2:240588750-240591250" "Ctrl"
"5481" "chr2:240595000-240597500" "Ctrl"
"5482" "chr2:240715000-240717500" "shared"
"5483" "chr2:240756250-240758750" "shared"
"5484" "chr2:240771250-240773750" "shared"
"5485" "chr2:24082500-24085000" "shared"
"5486" "chr2:241052500-241055000" "shared"
"5487" "chr2:241072500-241075000" "shared"
"5488" "chr2:241080000-241082500" "shared"
"5489" "chr2:241148750-241151250" "shared"
"5490" "chr2:24121250-24123750" "shared"
"5491" "chr2:241315000-241317500" "shared"
"5492" "chr2:241492500-241495000" "shared"
"5493" "chr2:241560000-241562500" "shared"
"5494" "chr2:241572500-241575000" "AD"
"5495" "chr2:241637500-241640000" "shared"
"5496" "chr2:241642500-241645000" "shared"
"5497" "chr2:241652500-241655000" "shared"
"5498" "chr2:241655000-241657500" "shared"
"5499" "chr2:241690000-241692500" "shared"
"5500" "chr2:241702500-241705000" "shared"
"5501" "chr2:241723750-241726250" "shared"
"5502" "chr2:241726250-241728750" "shared"
"5503" "chr2:241732500-241735000" "shared"
"5504" "chr2:241753750-241756250" "shared"
"5505" "chr2:241808750-241811250" "AD"
"5506" "chr2:241811250-241813750" "shared"
"5507" "chr2:241816250-241818750" "shared"
"5508" "chr2:24207500-24210000" "shared"
"5509" "chr2:24567500-24570000" "shared"
